expName	date	vpNum	gender	age	handedness	mapping	block	trial	trialCount	practice	stimComb	language	word	colour	compCode	compLabel	corrKeyLabel	corrKeyNum	fixOn_VBLTimestamp	fixOn_StimulusOnsetTime	fixOn_FlipTimestamp	fixOn_Missed	fixOn_Beampos	stroopOn_VBLTimestamp	stroopOn_StimulusOnsetTime	stroopOn_FlipTimestamp	stroopOn_Missed	stroopOn_Beampos	fbOn_VBLTimestamp	fbOn_StimulusOnsetTime	fbOn_FlipTimestamp	fbOn_Missed	fbOn_Beampos	fbOff_VBLTimestamp	fbOff_StimulusOnsetTime	fbOff_FlipTimestamp	fbOff_Missed	fbOff_Beampos	respKey	respKeyTimestamp	corr	rt
stroopControlBeh	20170126T121351	1	m	19	r	1	6	71	487	0	10	L2	rot	green	2	incomp	right	191	1485429230.056554	1485429230.056554	1485429230.056977	-0.000837	8	1485429230.807450	1485429230.807450	1485429230.808027	-0.000834	12	1485429231.374798	1485429231.374798	1485429231.375066	-0.000830	5	1485429231.374798	1485429231.374798	1485429231.375066	-0.000830	5	191	1485429231.369859	1	560.379744
stroopControlBeh	20170126T121353	1	m	19	r	1	6	72	488	0	12	L2	blau	brown	2	incomp	right	191	1485429232.125691	1485429232.125691	1485429232.126167	-0.000836	10	1485429232.876587	1485429232.876587	1485429232.877078	-0.000834	10	1485429233.327126	1485429233.327126	1485429233.327485	-0.000834	8	1485429233.327126	1485429233.327126	1485429233.327485	-0.000834	8	191	1485429233.310814	1	432.259560
stroopControlBeh	20170126T121355	1	m	19	r	1	6	73	489	0	14	L2	grün	green	1	comp	right	191	1485429234.078022	1485429234.078022	1485429234.078543	-0.000833	12	1485429234.828918	1485429234.828918	1485429234.829453	-0.000834	11	1485429235.196023	1485429235.196023	1485429235.196251	-0.000834	3	1485429235.196023	1485429235.196023	1485429235.196251	-0.000834	3	191	1485429235.183809	1	352.906704
stroopControlBeh	20170126T121357	1	m	19	r	1	6	74	490	0	7	L1	brown	blue	2	incomp	left	127	1485429235.946920	1485429235.946920	1485429235.947363	-0.000834	9	1485429236.697819	1485429236.697819	1485429236.698278	-0.000831	10	1485429237.131669	1485429237.131669	1485429237.131900	-0.000836	3	1485429237.131669	1485429237.131669	1485429237.131900	-0.000836	3	127	1485429237.125804	1	426.000834
stroopControlBeh	20170126T121359	1	m	19	r	1	6	75	491	0	10	L2	rot	green	2	incomp	right	191	1485429237.882564	1485429237.882564	1485429237.883027	-0.000835	9	1485429238.633461	1485429238.633461	1485429238.633980	-0.000834	10	1485429239.167435	1485429239.167435	1485429239.167654	-0.000830	3	1485429239.167435	1485429239.167435	1485429239.167654	-0.000830	3	191	1485429239.163802	1	528.351068
stroopControlBeh	20170126T121402	1	m	19	r	1	6	76	492	0	3	L1	blue	blue	1	comp	left	127	1485429239.918329	1485429239.918329	1485429239.918863	-0.000837	9	1485429240.669225	1485429240.669225	1485429240.669754	-0.000834	11	1485429241.119763	1485429241.119763	1485429241.120146	-0.000834	7	1485429242.120959	1485429242.120959	1485429242.121390	-0.000833	10	191	1485429241.113785	2	442.608833
stroopControlBeh	20170126T121404	1	m	19	r	1	6	77	493	0	7	L1	brown	blue	2	incomp	left	127	1485429242.871855	1485429242.871855	1485429242.872324	-0.000834	9	1485429243.622752	1485429243.622752	1485429243.623225	-0.000833	8	1485429244.156725	1485429244.156725	1485429244.156993	0.015854	5	1485429244.156725	1485429244.156725	1485429244.156993	0.015854	5	127	1485429244.138788	1	514.066458
stroopControlBeh	20170126T121407	1	m	19	r	1	6	78	494	0	5	L1	green	red	2	incomp	left	127	1485429244.907619	1485429244.907619	1485429244.908086	-0.000836	10	1485429245.658516	1485429245.658516	1485429245.659037	-0.000833	11	1485429246.125740	1485429246.125740	1485429246.126170	-0.000834	7	1485429247.126936	1485429247.126936	1485429247.127386	-0.000833	11	191	1485429246.108800	2	448.282480
stroopControlBeh	20170126T121409	1	m	19	r	1	6	79	495	0	9	L2	rot	red	1	comp	left	127	1485429247.877832	1485429247.877832	1485429247.878228	-0.000834	6	1485429248.628729	1485429248.628729	1485429248.629244	-0.000834	10	1485429249.146017	1485429249.146017	1485429249.146292	-0.000831	5	1485429249.146017	1485429249.146017	1485429249.146292	-0.000831	5	127	1485429249.130777	1	500.062943
stroopControlBeh	20170126T121411	1	m	19	r	1	6	80	496	0	5	L1	green	red	2	incomp	left	127	1485429249.896911	1485429249.896911	1485429249.897410	-0.000836	11	1485429250.647806	1485429250.647806	1485429250.648292	-0.000835	11	1485429251.131720	1485429251.131720	1485429251.132008	-0.000831	6	1485429251.131720	1485429251.131720	1485429251.132008	-0.000831	6	127	1485429251.125772	1	475.996733
stroopControlBeh	20170126T121413	1	m	19	r	1	6	81	497	0	3	L1	blue	blue	1	comp	left	127	1485429251.882614	1485429251.882614	1485429251.883133	-0.000836	12	1485429252.633511	1485429252.633511	1485429252.634004	-0.000833	11	1485429253.150798	1485429253.150798	1485429253.151076	-0.000831	6	1485429253.150798	1485429253.150798	1485429253.151076	-0.000831	6	127	1485429253.141766	1	506.285906
stroopControlBeh	20170126T121415	1	m	19	r	1	6	82	498	0	4	L1	blue	brown	2	incomp	right	191	1485429253.901692	1485429253.901692	1485429253.902113	-0.000836	10	1485429254.652589	1485429254.652589	1485429254.653060	-0.000834	10	1485429255.153187	1485429255.153187	1485429255.153545	-0.000834	8	1485429255.153187	1485429255.153187	1485429255.153545	-0.000834	8	191	1485429255.138765	1	484.199047
stroopControlBeh	20170126T121417	1	m	19	r	1	6	83	499	0	8	L1	brown	brown	1	comp	right	191	1485429255.904083	1485429255.904083	1485429255.904577	-0.000834	11	1485429256.654979	1485429256.654979	1485429256.655486	-0.000834	10	1485429257.022084	1485429257.022084	1485429257.022445	-0.000835	8	1485429257.022084	1485429257.022084	1485429257.022445	-0.000835	8	191	1485429257.007776	1	350.791693
stroopControlBeh	20170126T121418	1	m	19	r	1	6	84	500	0	4	L1	blue	brown	2	incomp	right	191	1485429257.772981	1485429257.772981	1485429257.773496	-0.000833	12	1485429258.523877	1485429258.523877	1485429258.524336	-0.000834	9	1485429258.874300	1485429258.874300	1485429258.874559	-0.000830	5	1485429258.874300	1485429258.874300	1485429258.874559	-0.000830	5	191	1485429258.870757	1	344.892502
stroopControlBeh	20170126T121420	1	m	19	r	1	6	85	501	0	11	L2	blau	blue	1	comp	left	127	1485429259.625192	1485429259.625192	1485429259.625648	-0.000838	10	1485429260.376089	1485429260.376089	1485429260.376515	-0.000833	8	1485429260.809944	1485429260.809944	1485429260.810242	-0.000831	7	1485429260.809944	1485429260.809944	1485429260.810242	-0.000831	7	127	1485429260.792749	1	414.676666
stroopControlBeh	20170126T121422	1	m	19	r	1	6	86	502	0	6	L1	green	green	1	comp	right	191	1485429261.560838	1485429261.560838	1485429261.561345	-0.000836	11	1485429262.311733	1485429262.311733	1485429262.312175	-0.000834	8	1485429262.945828	1485429262.945828	1485429262.946042	-0.000830	3	1485429262.945828	1485429262.945828	1485429262.946042	-0.000830	3	191	1485429262.941745	1	628.040552
stroopControlBeh	20170126T121424	1	m	19	r	1	6	87	503	0	10	L2	rot	green	2	incomp	right	191	1485429263.696722	1485429263.696722	1485429263.697169	-0.000836	10	1485429264.447617	1485429264.447617	1485429264.448171	-0.000834	12	1485429264.814725	1485429264.814725	1485429264.814977	-0.000831	5	1485429264.814725	1485429264.814725	1485429264.814977	-0.000831	5	191	1485429264.811742	1	362.142801
stroopControlBeh	20170126T121426	1	m	19	r	1	6	88	504	0	13	L2	grün	red	2	incomp	left	127	1485429265.565619	1485429265.565619	1485429265.566113	-0.000836	11	1485429266.316516	1485429266.316516	1485429266.317024	-0.000834	10	1485429266.983979	1485429266.983979	1485429266.984248	-0.000834	5	1485429266.983979	1485429266.983979	1485429266.984248	-0.000834	5	127	1485429266.966738	1	648.239374
stroopControlBeh	20170126T121428	1	m	19	r	1	6	89	505	0	16	L2	braun	brown	1	comp	right	191	1485429267.734876	1485429267.734876	1485429267.735360	-0.000833	10	1485429268.485772	1485429268.485772	1485429268.486265	-0.000834	8	1485429268.886250	1485429268.886250	1485429268.886527	-0.000834	5	1485429268.886250	1485429268.886250	1485429268.886527	-0.000834	5	191	1485429268.870728	1	382.979870
stroopControlBeh	20170126T121430	1	m	19	r	1	6	90	506	0	2	L1	red	green	2	incomp	right	191	1485429269.637147	1485429269.637147	1485429269.637628	-0.000833	10	1485429270.388043	1485429270.388043	1485429270.388622	-0.000834	12	1485429270.938705	1485429270.938705	1485429270.938985	-0.000829	6	1485429270.938705	1485429270.938705	1485429270.938985	-0.000829	6	191	1485429270.926731	1	536.697865
stroopControlBeh	20170126T121432	1	m	19	r	1	6	91	507	0	10	L2	rot	green	2	incomp	right	191	1485429271.689597	1485429271.689597	1485429271.690076	-0.000838	10	1485429272.440494	1485429272.440494	1485429272.441011	-0.000834	10	1485429272.957781	1485429272.957781	1485429272.958047	-0.000831	5	1485429272.957781	1485429272.957781	1485429272.958047	-0.000831	5	191	1485429272.950724	1	508.247852
stroopControlBeh	20170126T121434	1	m	19	r	1	6	92	508	0	16	L2	braun	brown	1	comp	right	191	1485429273.708675	1485429273.708675	1485429273.709180	-0.000836	11	1485429274.459573	1485429274.459573	1485429274.460100	-0.000833	14	1485429274.893423	1485429274.893423	1485429274.893872	-0.000835	11	1485429274.893423	1485429274.893423	1485429274.893872	-0.000835	11	191	1485429274.877748	1	416.157484
stroopControlBeh	20170126T121437	1	m	19	r	1	6	93	509	0	12	L2	blau	brown	2	incomp	right	191	1485429275.644320	1485429275.644320	1485429275.644801	-0.000833	11	1485429276.395216	1485429276.395216	1485429276.395713	-0.000834	10	1485429277.129430	1485429277.129430	1485429277.129660	-0.000830	3	1485429277.129430	1485429277.129430	1485429277.129660	-0.000830	3	191	1485429277.119715	1	722.510815
stroopControlBeh	20170126T121440	1	m	19	r	1	6	94	510	0	7	L1	brown	blue	2	incomp	left	127	1485429277.880323	1485429277.880323	1485429277.880796	-0.000837	10	1485429278.631219	1485429278.631219	1485429278.631674	-0.000834	10	1485429279.131817	1485429279.131817	1485429279.132246	-0.000833	7	1485429280.133012	1485429280.133012	1485429280.133467	-0.000834	11	191	1485429279.111709	2	478.506088
stroopControlBeh	20170126T121441	1	m	19	r	1	6	95	511	0	15	L2	braun	blue	2	incomp	left	127	1485429280.883909	1485429280.883909	1485429280.884373	-0.000833	10	1485429281.634806	1485429281.634806	1485429281.635336	-0.000833	11	1485429281.951854	1485429281.951854	1485429281.952137	-0.000831	6	1485429281.951854	1485429281.951854	1485429281.952137	-0.000831	6	127	1485429281.945701	1	308.907509
stroopControlBeh	20170126T121443	1	m	19	r	1	6	96	512	0	16	L2	braun	brown	1	comp	right	191	1485429282.702748	1485429282.702748	1485429282.703193	-0.000837	8	1485429283.453647	1485429283.453647	1485429283.454153	-0.000831	10	1485429283.854125	1485429283.854125	1485429283.854363	-0.000834	4	1485429283.854125	1485429283.854125	1485429283.854363	-0.000834	4	191	1485429283.845700	1	390.069008
stroopControlBeh	20170126T121500	1	m	19	r	1	7	1	513	0	16	L2	braun	brown	1	comp	right	191	1485429298.872054	1485429298.872054	1485429298.872497	-0.000833	9	1485429299.622951	1485429299.622951	1485429299.623463	-0.000834	10	1485429300.190295	1485429300.190295	1485429300.190659	-0.000833	7	1485429300.190295	1485429300.190295	1485429300.190659	-0.000833	7	191	1485429300.175658	1	550.725222
stroopControlBeh	20170126T121502	1	m	19	r	1	7	2	514	0	6	L1	green	green	1	comp	right	191	1485429300.941191	1485429300.941191	1485429300.941686	-0.000834	11	1485429301.692089	1485429301.692089	1485429301.692630	-0.000833	11	1485429302.142626	1485429302.142626	1485429302.142928	-0.000834	7	1485429302.142626	1485429302.142626	1485429302.142928	-0.000834	7	191	1485429302.126662	1	432.589293
stroopControlBeh	20170126T121504	1	m	19	r	1	7	3	515	0	9	L2	rot	red	1	comp	left	127	1485429302.893522	1485429302.893522	1485429302.894042	-0.000834	12	1485429303.644419	1485429303.644419	1485429303.644965	-0.000833	11	1485429303.994838	1485429303.994838	1485429303.995168	-0.000834	5	1485429304.996033	1485429304.996033	1485429304.996471	-0.000833	11	191	1485429303.980656	2	334.262848
stroopControlBeh	20170126T121506	1	m	19	r	1	7	4	516	0	16	L2	braun	brown	1	comp	right	191	1485429305.746929	1485429305.746929	1485429305.747440	-0.000834	11	1485429306.497827	1485429306.497827	1485429306.498363	-0.000833	11	1485429306.798186	1485429306.798186	1485429306.798403	-0.000834	3	1485429306.798186	1485429306.798186	1485429306.798403	-0.000834	3	191	1485429306.790653	1	290.840387
stroopControlBeh	20170126T121508	1	m	19	r	1	7	5	517	0	5	L1	green	red	2	incomp	left	127	1485429307.549082	1485429307.549082	1485429307.549545	-0.000834	10	1485429308.299978	1485429308.299978	1485429308.300494	-0.000833	11	1485429308.733829	1485429308.733829	1485429308.734085	-0.000834	4	1485429308.733829	1485429308.733829	1485429308.734085	-0.000834	4	127	1485429308.720650	1	418.688536
stroopControlBeh	20170126T121511	1	m	19	r	1	7	6	518	0	7	L1	brown	blue	2	incomp	left	127	1485429309.484726	1485429309.484726	1485429309.485227	-0.000834	11	1485429310.235622	1485429310.235622	1485429310.236093	-0.000834	7	1485429311.253505	1485429311.253505	1485429311.253854	-0.000833	7	1485429311.253505	1485429311.253505	1485429311.253854	-0.000833	7	127	1485429311.239635	1	1002.095938
stroopControlBeh	20170126T121513	1	m	19	r	1	7	7	519	0	3	L1	blue	blue	1	comp	left	127	1485429312.004401	1485429312.004401	1485429312.004920	-0.000834	12	1485429312.755298	1485429312.755298	1485429312.755861	-0.000833	11	1485429313.205836	1485429313.205836	1485429313.206208	0.015852	9	1485429313.205836	1485429313.205836	1485429313.206208	0.015852	9	127	1485429313.187631	1	430.356979
stroopControlBeh	20170126T121515	1	m	19	r	1	7	8	520	0	10	L2	rot	green	2	incomp	right	191	1485429313.956732	1485429313.956732	1485429313.957188	-0.000834	10	1485429314.707629	1485429314.707629	1485429314.708228	-0.000833	14	1485429315.041364	1485429315.041364	1485429315.041585	-0.000831	2	1485429315.041364	1485429315.041364	1485429315.041585	-0.000831	2	191	1485429315.036634	1	327.017069
stroopControlBeh	20170126T121516	1	m	19	r	1	7	9	521	0	4	L1	blue	brown	2	incomp	right	191	1485429315.792257	1485429315.792257	1485429315.792749	-0.000837	11	1485429316.543154	1485429316.543154	1485429316.543604	-0.000833	8	1485429316.926945	1485429316.926945	1485429316.927318	-0.000835	8	1485429316.926945	1485429316.926945	1485429316.927318	-0.000835	8	191	1485429316.913629	1	368.487835
stroopControlBeh	20170126T121518	1	m	19	r	1	7	10	522	0	2	L1	red	green	2	incomp	right	191	1485429317.677842	1485429317.677842	1485429317.678313	-0.000833	10	1485429318.428738	1485429318.428738	1485429318.429254	-0.000834	12	1485429318.829218	1485429318.829218	1485429318.829572	-0.000832	7	1485429318.829218	1485429318.829218	1485429318.829572	-0.000832	7	191	1485429318.815622	1	384.901762
stroopControlBeh	20170126T121520	1	m	19	r	1	7	11	523	0	11	L2	blau	blue	1	comp	left	127	1485429319.580113	1485429319.580113	1485429319.580580	-0.000835	10	1485429320.331010	1485429320.331010	1485429320.331441	-0.000833	8	1485429320.714804	1485429320.714804	1485429320.715022	-0.000831	4	1485429320.714804	1485429320.714804	1485429320.715022	-0.000831	4	127	1485429320.711591	1	378.594875
stroopControlBeh	20170126T121522	1	m	19	r	1	7	12	524	0	6	L1	green	green	1	comp	right	191	1485429321.465698	1485429321.465698	1485429321.466211	-0.000836	11	1485429322.216595	1485429322.216595	1485429322.217038	-0.000834	9	1485429322.700509	1485429322.700509	1485429322.700803	0.015855	7	1485429322.700509	1485429322.700509	1485429322.700803	0.015855	7	191	1485429322.682616	1	464.037180
